164.90	753.42	0.046430	0.51016	0.57611	3.4939	2.9430	0.33979	-0.011270	-0.0067884	-0.040911	21.821	44.542	643.55	-8.3454e-05	491.76	0.070810	0.0099294	100.71	11.219	12.548	76.092	13.435	22.981	129.38	0.0081964	13.639	0.0031915
165.00	757.77	0.046675	0.51720	0.58352	3.5366	2.9423	0.33987	-0.0068259	-0.0023179	-0.013965	21.814	44.545	643.26	-8.3409e-05	491.07	0.070773	0.0099819	100.18	11.220	12.549	76.055	13.438	22.989	129.41	0.0081843	13.646	0.0031936
165.10	762.13	0.046922	0.52424	0.59094	3.5792	2.9417	0.33994	-0.0023821	0.0021529	0.012965	21.807	44.548	642.98	-8.3364e-05	490.37	0.070736	0.010035	99.656	11.221	12.551	76.018	13.441	22.998	129.44	0.0081722	13.653	0.0031958
165.20	766.51	0.047169	0.53129	0.59838	3.6219	2.9410	0.34002	0.0020620	0.0066242	0.039881	21.801	44.551	642.70	-8.3319e-05	489.68	0.070700	0.010087	99.133	11.222	12.552	75.980	13.445	23.006	129.47	0.0081601	13.660	0.0031980
165.30	770.91	0.047417	0.53835	0.60582	3.6646	2.9403	0.34010	0.0065064	0.011096	0.066782	21.794	44.554	642.42	-8.3274e-05	488.99	0.070663	0.010141	98.614	11.223	12.553	75.943	13.448	23.015	129.50	0.0081481	13.668	0.0032002
165.40	775.33	0.047667	0.54542	0.61328	3.7074	2.9397	0.34017	0.010951	0.015568	0.093669	21.787	44.558	642.14	-8.3229e-05	488.31	0.070626	0.010194	98.098	11.224	12.555	75.906	13.452	23.023	129.53	0.0081361	13.675	0.0032024
165.50	779.77	0.047917	0.55250	0.62075	3.7502	2.9390	0.34025	0.015396	0.020040	0.12054	21.780	44.561	641.86	-8.3184e-05	487.62	0.070589	0.010247	97.586	11.224	12.556	75.869	13.455	23.032	129.56	0.0081241	13.682	0.0032045
165.60	784.23	0.048169	0.55959	0.62823	3.7930	2.9383	0.34033	0.019841	0.024513	0.14740	21.774	44.564	641.57	-8.3139e-05	486.93	0.070553	0.010301	97.077	11.225	12.558	75.832	13.458	23.041	129.59	0.0081122	13.690	0.0032067
165.70	788.71	0.048421	0.56669	0.63572	3.8359	2.9377	0.34041	0.024287	0.028986	0.17424	21.767	44.567	641.29	-8.3093e-05	486.25	0.070516	0.010355	96.571	11.226	12.559	75.795	13.462	23.049	129.62	0.0081002	13.697	0.0032089
165.80	793.21	0.048674	0.57380	0.64322	3.8788	2.9370	0.34048	0.028732	0.033460	0.20107	21.760	44.571	641.01	-8.3048e-05	485.57	0.070479	0.010409	96.069	11.227	12.561	75.758	13.465	23.058	129.65	0.0080884	13.704	0.0032111
165.90	797.73	0.048929	0.58092	0.65073	3.9217	2.9363	0.34056	0.033178	0.037934	0.22788	21.754	44.574	640.73	-8.3002e-05	484.88	0.070442	0.010464	95.569	11.228	12.562	75.721	13.469	23.066	129.68	0.0080765	13.712	0.0032133
166.00	802.27	0.049184	0.58804	0.65826	3.9646	2.9357	0.34064	0.037624	0.042408	0.25468	21.747	44.577	640.45	-8.2956e-05	484.20	0.070405	0.010518	95.073	11.229	12.564	75.684	13.472	23.075	129.71	0.0080647	13.719	0.0032155
166.10	806.83	0.049441	0.59518	0.66580	4.0076	2.9350	0.34072	0.042071	0.046883	0.28147	21.740	44.581	640.16	-8.2910e-05	483.52	0.070369	0.010573	94.581	11.229	12.565	75.648	13.475	23.084	129.74	0.0080529	13.726	0.0032177
